,,,bias,bias,bias,bias,bias,bias,bias,bias,coverage,coverage,coverage,coverage,coverage,coverage,coverage,coverage,rmse,rmse,rmse,rmse,rmse,rmse,rmse,rmse
,,,mean,mean,mean,mean,std,std,std,std,mean,mean,mean,mean,std,std,std,std,mean,mean,mean,mean,std,std,std,std
estimator,,,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL
task,surrogate,n_r,,,,,,,,,,,,,,,,,,,,,,,,
politeness,all,200,0.001553632,0.002007734,0.116746856,0.00283047,0.000628011,0.000748732,0.000187306,0.000579472,0.949493333,0.950186667,0,0.926482667,0.005609722,0.005687975,0,0.00691978,0.030249984,0.033205686,0.117012714,0.030019234,0.000552507,0.000620022,0.000185769,0.000564864
politeness,flan-ul2,25,0.00416279,0.004223112,0.16852972,0.007420967,0.001710362,0.001719342,0.000518564,0.001830116,0.930508384,0.933752515,0.201557344,0.920256204,0.006401657,0.006394582,0.00715295,0.007048704,0.094321416,0.094089571,0.171407025,0.093951918,0.001662244,0.001665131,0.000482371,0.00162879
politeness,flan-ul2,100,0.001826391,0.001840862,0.168314024,0.004404321,0.00078526,0.000789835,0.000487279,0.001050987,0.950580667,0.950030667,0.216857333,0.939868,0.005531534,0.005625778,0.00713747,0.006245089,0.045040332,0.046650993,0.170619269,0.045886257,0.000803709,0.000833655,0.000468043,0.000800374
politeness,flan-ul2,200,0.001188692,0.001197391,0.168695993,0.002584407,0.000495076,0.000508408,0.000506625,0.000703338,0.958598,0.955172667,0.218714667,0.945992,0.004982826,0.005139752,0.007124263,0.005793843,0.031393838,0.032586017,0.17114935,0.031601369,0.000574302,0.000572874,0.00048573,0.000582737
power,all,25,0.004016025,0.004011362,0.171610004,0.004421468,0.003042319,0.003032981,0.000307601,0.003254221,0.912395538,0.920348884,0,0.920174442,0.013084483,0.012236226,0,0.012234965,0.107250272,0.107011269,0.171743956,0.109894574,0.00341768,0.003414783,0.000307793,0.003480581
power,all,100,0.002423662,0.002563836,0.171789798,0.006280424,0.001772741,0.001838489,0.000292093,0.002361723,0.926646,0.928578,0,0.908518,0.01191506,0.011506969,0,0.012852894,0.052219364,0.053204397,0.171913587,0.05235431,0.001584187,0.00158295,0.000291612,0.001633121
power,all,200,0.001414813,0.001394501,0.171807349,0.003307669,0.001016125,0.001013338,0.000279085,0.001459478,0.942284,0.95017,0,0.938314,0.010603385,0.009944747,0,0.01090102,0.033982326,0.035049951,0.171924712,0.03384033,0.001046006,0.001093549,0.000279221,0.001055058
power,flan-ul2,25,0.003687261,0.003575479,0.26905221,0.005090019,0.002832719,0.002725345,0.00088737,0.003539807,0.938862903,0.931090726,0,0.92728629,0.010633019,0.011368672,0,0.011895581,0.09941518,0.099431745,0.269716934,0.101904018,0.003234196,0.003248927,0.00088472,0.003330132
power,flan-ul2,100,0.003289677,0.003177952,0.267989324,0.004217484,0.00199605,0.00197127,0.000911961,0.002166416,0.948388,0.948056,0,0.940404,0.009886314,0.009963942,0,0.010686018,0.049028113,0.04948291,0.268752146,0.049803259,0.00156805,0.001536586,0.000904194,0.00162589
power,flan-ul2,200,0.001965802,0.002028615,0.267596412,0.002118973,0.001319067,0.001341111,0.000797877,0.00137065,0.944416,0.93847,0,0.93816,0.010325772,0.010833119,0,0.011102868,0.03551912,0.036112576,0.268213364,0.036081213,0.001264779,0.001303253,0.00079522,0.001313716
